1646;1000000000000001271;9816000046;000001;1;182;000001;1000000017;A100;"7;000";CJ;0000002981
1646;1000000000000001271;9816000046;000002;1;;000002;1000000017;A100;"8;000";CJ;0000002983
1646;1000000000000001271;9816000046;000003;1;;000003;1000000017;A100;"12;000";CJ;0000002985
1646;1000000000000001271;9816000046;000004;1;;000004;1000000017;A100;"45;000";CJ;0000002987
1650;1000000000000001275;9816000047;000001;1;186;000001;1000000017;A100;"2;000";CJ;0000002989
1650;1000000000000001275;9816000047;000002;1;;000002;1000000017;A100;"18;000";CJ;0000002991
1650;1000000000000001275;9816000047;000003;1;;000003;1000000017;A100;"2;000";CJ;0000002993
1650;1000000000000001275;9816000047;000004;1;;000004;1000000017;A100;"2;000";CJ;0000002995
1650;1000000000000001275;9816000047;000005;1;;000005;1000000017;A100;"48;000";CJ;0000002997
1655;1000000000000001280;9816000048;000001;1;191;000001;1000000001;A100;"1;000";CJ;0000002999
1655;1000000000000001280;9816000048;000002;1;;000002;1000000001;A100;"5;000";CJ;0000003001
1655;1000000000000001280;9816000048;000003;1;;000003;1000000001;A100;"2;000";CJ;0000003003
1655;1000000000000001280;9816000048;000004;1;;000004;1000000001;A100;"7;000";CJ;0000003005
1655;1000000000000001280;9816000048;000005;1;;000005;1000000001;A100;"44;000";CJ;0000003007
1655;1000000000000001280;9816000048;000006;1;;000006;1000000001;A100;"21;000";CJ;0000003009
1662;1000000000000001287;9816000049;000001;1;197;000001;1000000009;A100;"6;000";CJ;0000003011
1662;1000000000000001287;9816000049;000002;1;;000002;1000000009;A100;"6;000";CJ;0000003013
1662;1000000000000001287;9816000049;000003;1;;000003;1000000009;A100;"48;000";CJ;0000003015
1662;1000000000000001287;9816000049;000004;1;;000004;1000000009;A100;"3;000";CJ;0000003017
1662;1000000000000001287;9816000049;000005;1;;000005;1000000009;A100;"17;000";CJ;0000003019
1667;1000000000000001292;9816000050;000001;1;202;000001;1000000017;A100;"4;000";CJ;0000003021
1667;1000000000000001292;9816000050;000002;1;;000002;1000000017;A100;"1;000";CJ;0000003023
1667;1000000000000001292;9816000050;000003;1;;000003;1000000017;A100;"66;000";CJ;0000003027
1667;1000000000000001292;9816000050;000004;1;;000004;1000000017;A100;"1;000";CJ;0000003030
1676;1000000000000001296;9816000055;000001;1;211;000001;1000000027;A100;"53;000";CJ;0000003039
1676;1000000000000001296;9816000055;000002;1;;000002;1000000027;A100;"19;000";CJ;0000003041
1678;1000000000000001298;9816000058;000001;1;213;000001;1000000027;A100;"3;000";CJ;0000003044
1678;1000000000000001298;9816000058;000002;1;;000002;1000000027;A100;"56;000";CJ;0000003046
1678;1000000000000001298;9816000058;000003;1;;000003;1000000027;A100;"5;000";CJ;0000003048
1678;1000000000000001298;9816000058;000004;1;;000004;1000000027;A100;"8;000";CJ;0000003050
1683;1000000000000001303;9816000059;000001;1;217;000001;1000000027;A100;"10;000";CJ;0000003052
1683;1000000000000001303;9816000059;000002;1;;000002;1000000027;A100;"12;000";CJ;0000003054
1683;1000000000000001303;9816000059;000003;1;;000003;1000000027;A100;"43;000";CJ;0000003056
1683;1000000000000001303;9816000059;000004;1;;000004;1000000027;A100;"7;000";CJ;0000003058
1687;1000000000000001307;9816000061;000001;1;221;000001;1000000017;A100;"3;000";CJ;0000003060
1687;1000000000000001307;9816000061;000002;1;;000002;1000000017;A100;"3;000";CJ;0000003062
1687;1000000000000001307;9816000061;000003;1;;000003;1000000017;A100;"30;000";CJ;0000003064
1687;1000000000000001307;9816000061;000004;1;;000004;1000000017;A100;"3;000";CJ;0000003066
1687;1000000000000001307;9816000061;000005;1;;000005;1000000017;A100;"1;000";CJ;0000003068
1687;1000000000000001307;9816000061;000006;1;;000006;1000000017;A100;"32;000";CJ;0000003070
