Cod.,Tipo Movimiento,Cod.,A Sucursal Destino,Cod.,Desde Sucursal Envio,Partida,Serial,Docum.SAP,LOTE SAP,Nro.Pesada,Nro.Remito,Fecha Oper.,Fecha,Hora,Cod.,Especie,Cod.,Variedad,Estado,Fec.Cosec.,Cod.,Productor,Cod.,Origen,Cod.,Lote,Cod.,Color,Trazabil.,RENSPA,U.P.,Certif.,GG,UE,Peso,Bdjas.,Cam.
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425010,4,4900043362,0000001383,, 0028-00005320,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,6,VERDE CLARO,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,4000,200,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424968,5,4900043363,0000001384,, 0028-00005316,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,6,VERDE CLARO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,1600,80,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424988,2,4900043366,0000001385,, 0013-00007191,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,18,LOTE 18,6,VERDE CLARO,07C 05,23.005.0.10046/00,TU-0174-005,,SI,NO,1600,80,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425010,5,4900043367,0000001386,, 0028-00005320,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,6,VERDE CLARO,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,8800,440,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425000,2,4900043371,0000001387,, 0029-00005251,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,18,CHABELA,26,LOTE 8,6,VERDE CLARO,18A 12,23.001.0.10072/00,TU-0157-008,,SI,NO,9600,480,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425005,4,4900043385,0000001391,, 0182-00000353,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,9,LOTE 9,6,VERDE CLARO,80A 05,23.010.0.00137/00,TU-0154-009,,SI,NO,800,40,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425039,4,4900043381,0000001390,, 0028-00005328,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,6,VERDE CLARO,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,5600,280,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424965,2,4900043361,0000001382,, 0182-00000343,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,3,LOTE 3,6,VERDE CLARO,80A 03,23.010.0.00137/00,TU-0154-003,,SI,NO,2400,120,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425025,2,4900043122,0000001329,, 0028-00005322,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,7,VERDE OSCURO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,4000,200,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424995,2,4900043128,0000001332,, 0182-00000347,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,13,LOTE 13,7,VERDE OSCURO,80A 07,23.010.0.00137/00,TU-0154-013,,SI,NO,2400,120,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424990,4,4900043129,0000001333,, 0182-00000348,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,9,LOTE 9,7,VERDE OSCURO,80A 05,23.010.0.00137/00,TU-0154-009,,SI,NO,3200,160,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425009,3,4900043130,0000001334,, 0182-00000354,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,8,LOTE 8,7,VERDE OSCURO,80A 04,23.010.0.00137/00,TU-0154-008,,SI,NO,3200,160,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424977,3,4900043131,0000001335,, 0001-00000602,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,2,LOTE 2,7,VERDE OSCURO,A8N 02,23.004.9.00012/00,TU-0452-002,,NO,NO,800,40,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424964,4,4900043133,0000001336,, 0182-00000342,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,3,LOTE 3,7,VERDE OSCURO,80A 03,23.010.0.00137/00,TU-0154-003,,SI,NO,4000,200,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424970,2,4900043351,0000001375,, 0013-00007187,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,16,LOTE 16,6,VERDE CLARO,07E 02,23.005.0.10046/00,TU-0174-009,,SI,NO,10400,520,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425039,3,4900043353,0000001376,, 0028-00005328,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,7,VERDE OSCURO,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,800,40,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425012,5,4900043355,0000001377,, 0028-00005321,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,7,VERDE OSCURO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,1600,80,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424996,5,4900043356,0000001378,, 0013-00007190,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,18,LOTE 18,7,VERDE OSCURO,07C 05,23.005.0.10046/00,TU-0174-005,,SI,NO,2400,120,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424979,3,4900043357,0000001379,, 0013-00007193,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,16,LOTE 16,7,VERDE OSCURO,07E 02,23.005.0.10046/00,TU-0174-009,,SI,NO,4800,240,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425052,2,4900043358,0000001380,, 0001-00000608,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,2,LOTE 2,6,VERDE CLARO,A8N 02,23.004.9.00012/00,TU-0452-002,,NO,NO,1600,80,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424991,2,4900043359,0000001381,, 0001-00000603,18/03/2016,18/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,3,LOTE 3,6,VERDE CLARO,A8N 03,23.004.9.00012/00,TU-0452-003,,NO,NO,7200,360,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425047,3,No handler,#N/D,, 0029-00005253,19/03/2016,19/03/2016,11:56,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,18,CHABELA,26,LOTE 8,1,VERDE,18A 12,23.001.0.10072/00,TU-0157-008,,SI,NO,2400,120,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425016,4,4900044660,0000001750,, 0182-00000357,19/03/2016,19/03/2016,14:44,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,12,LOTE 12,7,VERDE OSCURO,80A 06,23.010.0.00137/00,TU-0154-012,,SI,NO,1600,80,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425016,5,4900044663,0000001752,, 0182-00000357,19/03/2016,19/03/2016,14:45,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,12,LOTE 12,7,VERDE OSCURO,80A 06,23.010.0.00137/00,TU-0154-012,,SI,NO,2400,120,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424990,6,4900044661,0000001751,, 0182-00000348,19/03/2016,19/03/2016,14:45,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,9,LOTE 9,7,VERDE OSCURO,80A 05,23.010.0.00137/00,TU-0154-009,,SI,NO,9600,480,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425009,4,4900044665,0000001754,, 0182-00000354,19/03/2016,19/03/2016,14:46,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,8,LOTE 8,7,VERDE OSCURO,80A 04,23.010.0.00137/00,TU-0154-008,,SI,NO,800,40,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425040,7,4900044664,0000001753,, 0182-00000351,19/03/2016,19/03/2016,14:46,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,13,LOTE 13,7,VERDE OSCURO,80A 07,23.010.0.00137/00,TU-0154-013,,SI,NO,3200,160,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424992,2,4900044711,0000001757,, 0028-00005318,19/03/2016,19/03/2016,15:07,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,1,VERDE,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,13200,660,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425011,2,4900044730,0000001761,, 0182-00000355,19/03/2016,19/03/2016,15:19,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,9,LOTE 9,8,VERDE NEGRO,80A 05,23.010.0.00137/00,TU-0154-009,,SI,NO,12000,600,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425016,6,4900044732,0000001762,, 0182-00000357,19/03/2016,19/03/2016,15:20,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,12,LOTE 12,8,VERDE NEGRO,80A 06,23.010.0.00137/00,TU-0154-012,,SI,NO,2400,120,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424999,2,4900044736,0000001764,, 0029-00005250,19/03/2016,19/03/2016,15:21,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,18,CHABELA,26,LOTE 8,1,VERDE,18A 12,23.001.0.10072/00,TU-0157-008,,SI,NO,16000,800,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425016,7,4900044734,0000001763,, 0182-00000357,19/03/2016,19/03/2016,15:21,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,12,LOTE 12,8,VERDE NEGRO,80A 06,23.010.0.00137/00,TU-0154-012,,SI,NO,4000,200,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425077,2,4900044737,0000001766,, 0028-00005330,19/03/2016,19/03/2016,15:22,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,1,VERDE,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,2400,120,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424995,4,4900044760,0000001771,, 0182-00000347,19/03/2016,19/03/2016,15:50,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,13,LOTE 13,1,VERDE,80A 07,23.010.0.00137/00,TU-0154-013,,SI,NO,800,40,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424986,4,4900044762,0000001772,, 0182-00000349,19/03/2016,19/03/2016,15:51,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,8,LOTE 8,1,VERDE,80A 04,23.010.0.00137/00,TU-0154-008,,SI,NO,5600,280,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425027,2,4900044764,0000001773,, 0008-00013869,19/03/2016,19/03/2016,15:52,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,44,LOTE 2B,1,VERDE,04B 04,23.001.0.10076/00,TU-0163-011,,SI,NO,7200,360,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424993,2,4900044766,0000001775,, 0028-00005318,19/03/2016,19/03/2016,15:53,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,1,VERDE,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,1600,80,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424986,5,4900044768,0000001776,, 0182-00000349,19/03/2016,19/03/2016,15:53,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,8,LOTE 8,7,VERDE OSCURO,80A 04,23.010.0.00137/00,TU-0154-008,,SI,NO,4000,200,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425023,5,4900044770,0000001777,, 0008-00013864,19/03/2016,19/03/2016,15:54,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,44,LOTE 2B,7,VERDE OSCURO,04B 04,23.001.0.10076/00,TU-0163-011,,SI,NO,1600,80,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424993,3,4900044772,0000001778,, 0028-00005318,19/03/2016,19/03/2016,15:55,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,7,VERDE OSCURO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,8000,400,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425077,3,4900044773,0000001779,, 0028-00005330,19/03/2016,19/03/2016,15:55,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,7,VERDE OSCURO,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,1600,80,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425023,6,4900044774,0000001780,, 0008-00013864,19/03/2016,19/03/2016,15:56,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,44,LOTE 2B,8,VERDE NEGRO,04B 04,23.001.0.10076/00,TU-0163-011,,SI,NO,1600,80,4
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424986,6,4900044775,0000001781,, 0182-00000349,19/03/2016,19/03/2016,15:57,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,8,LOTE 8,8,VERDE NEGRO,80A 04,23.010.0.00137/00,TU-0154-008,,SI,NO,1600,80,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425027,3,No handlers cou,#N/D,, 0008-00013869,19/03/2016,19/03/2016,16:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,44,LOTE 2B,1,VERDE,04B 04,23.001.0.10076/00,TU-0163-011,,SI,NO,15200,760,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425036,2,No handlers cou,#N/D,, 0008-00013872,19/03/2016,19/03/2016,16:01,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,44,LOTE 2B,6,VERDE CLARO,04B 04,23.001.0.10076/00,TU-0163-011,,SI,NO,15200,760,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425036,3,No handlers cou,#N/D,, 0008-00013872,19/03/2016,19/03/2016,16:02,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,44,LOTE 2B,1,VERDE,04B 04,23.001.0.10076/00,TU-0163-011,,SI,NO,12000,600,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425027,4,No handlers cou,#N/D,, 0008-00013869,19/03/2016,19/03/2016,16:03,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,44,LOTE 2B,1,VERDE,04B 04,23.001.0.10076/00,TU-0163-011,,SI,NO,1600,80,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425024,3,4900044781,0000001795,, 0028-00005323,19/03/2016,19/03/2016,16:10,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,8,VERDE NEGRO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,3600,180,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425049,2,4900044792,0000001803,, 0028-00005329,19/03/2016,19/03/2016,16:18,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,8,VERDE NEGRO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,8000,400,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425041,2,4900044794,0000001805,, 0182-00000356,19/03/2016,19/03/2016,16:20,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,1,LOTE 1,1,VERDE,80A 01,23.010.0.00137/00,TU-0154-001,,SI,NO,2400,120,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425039,2,4900043154,0000001338,, 0028-00005328,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,8,VERDE NEGRO,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,4000,200,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425038,2,4900043155,0000001339,, 0028-00005327,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,15,LOTE 4A,8,VERDE NEGRO,17A 0402,23.001.9.10256/00,TU-0158-005,,SI,NO,4000,200,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425030,2,4900043158,0000001340,, 0008-00013868,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,45,LOTE 2C,8,VERDE NEGRO,04B 05,23.001.0.10076/00,TU-0163-009,,SI,NO,1600,80,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425041,4,4900044809,0000001821,, 0182-00000356,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,1,LOTE 1,8,VERDE NEGRO,80A 01,23.010.0.00137/00,TU-0154-001,,SI,NO,2400,120,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425023,2,4900043161,0000001342,, 0008-00013864,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,44,LOTE 2B,8,VERDE NEGRO,04B 04,23.001.0.10076/00,TU-0163-011,,SI,NO,8800,440,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425016,9,4900044806,0000001819,, 0182-00000357,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,12,LOTE 12,8,VERDE NEGRO,80A 06,23.010.0.00137/00,TU-0154-012,,SI,NO,4800,240,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425029,3,4900044803,0000001816,, 0126-00001373,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,15,LOTE 6,7,VERDE OSCURO,75B 02,23.005.0.10052/00,TU-0099-005,,SI,NO,2400,120,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424993,4,4900044782,0000001796,, 0028-00005318,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,7,VERDE OSCURO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,2400,120,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425024,4,4900044783,0000001797,, 0028-00005323,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,1,VERDE,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,4000,200,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425000,4,4900044784,0000001798,, 0029-00005251,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,18,CHABELA,26,LOTE 8,7,VERDE OSCURO,18A 12,23.001.0.10072/00,TU-0157-008,,SI,NO,8800,440,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425001,4,4900043268,0000001360,, 0182-00000352,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,12,LOTE 12,8,VERDE NEGRO,80A 06,23.010.0.00137/00,TU-0154-012,,SI,NO,13600,680,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425015,2,4900043266,0000001359,, 0182-00000361,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,1,LOTE 1,8,VERDE NEGRO,80A 01,23.010.0.00137/00,TU-0154-001,,SI,NO,800,40,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425061,2,4900043265,0000001358,, 0126-00001374,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,7,VERDE OSCURO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,2400,120,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425046,2,4900043264,0000001357,, 0029-00005253,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,18,CHABELA,7,LOTE 7,7,VERDE OSCURO,18A 07,23.001.0.10072/00,TU-0157-007,,SI,NO,1600,80,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425035,2,4900043262,0000001355,, 0182-00000358,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,7,LOTE 7,7,VERDE OSCURO,80A 10,23.010.0.00137/00,TU-0154-007,,SI,NO,4000,200,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425001,3,4900043260,0000001353,, 0182-00000352,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,12,LOTE 12,7,VERDE OSCURO,80A 06,23.010.0.00137/00,TU-0154-012,,SI,NO,4000,200,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425012,4,4900043211,0000001352,, 0028-00005321,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,8,VERDE NEGRO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,4000,200,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425057,4,4900044797,0000001808,, 0126-00001376,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,11,LOTE 4,1,VERDE,75A 11,23.005.0.10052/00,TU-0099-003,,SI,NO,2400,120,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425043,2,4900043179,0000001349,, 0001-00000610,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,6,LOTE 6,6,VERDE CLARO,A8N 06,23.004.9.00012/00,TU-0452-006,,NO,NO,12000,600,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425089,2,4900044800,0000001811,, 0006-00000258,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,4227,NOUGUES S.A.,1,NOUGUES HNOS.,2,LOTE 1,7,VERDE OSCURO,N6L 0102,23.010.0.10006/00,TU-0259-001,,SI,NO,3200,160,2
